날짜,년도,월,일,지점,평균기온,최저기온,최고기온,폭염여부,일교차,온열질환_환자수
2024-07-27,2024.0,7.0,27.0,경상남도,28.3,25.7,31.6,0,5.900000000000002,5
2024-07-28,2024.0,7.0,28.0,경상남도,29.0,26.0,32.9,0,6.899999999999999,7
2024-07-29,2024.0,7.0,29.0,경상남도,29.2,25.0,33.9,1,8.899999999999999,9
2024-07-30,2024.0,7.0,30.0,경상남도,29.3,24.4,34.3,1,9.899999999999999,12
2024-07-31,2024.0,7.0,31.0,경상남도,29.3,24.6,34.4,1,9.799999999999997,14
2024-08-01,2024.0,8.0,1.0,경상남도,29.2,25.1,33.7,1,8.600000000000001,13
2024-08-02,2024.0,8.0,2.0,경상남도,30.0,26.1,34.9,1,8.799999999999997,7
2024-08-03,2024.0,8.0,3.0,경상남도,30.4,26.6,35.7,1,9.100000000000001,38
2024-08-04,2024.0,8.0,4.0,경상남도,29.1,26.2,34.5,1,8.3,9
2024-08-05,2024.0,8.0,5.0,경상남도,28.4,25.4,34.0,1,8.600000000000001,4
2024-08-06,2024.0,8.0,6.0,경상남도,28.2,24.9,34.2,1,9.300000000000004,16
2024-08-07,2024.0,8.0,7.0,경상남도,28.9,24.8,34.7,1,9.900000000000002,6
2024-08-08,2024.0,8.0,8.0,경상남도,28.7,24.7,34.7,1,10.000000000000004,13
2024-08-09,2024.0,8.0,9.0,경상남도,28.5,24.1,34.0,1,9.899999999999999,2
2024-08-10,2024.0,8.0,10.0,경상남도,28.3,24.5,33.5,1,9.0,4
2024-08-11,2024.0,8.0,11.0,경상남도,28.3,24.5,33.4,1,8.899999999999999,2
2024-08-12,2024.0,8.0,12.0,경상남도,28.1,23.8,34.0,1,10.2,3
2024-08-13,2024.0,8.0,13.0,경상남도,28.0,23.5,33.7,1,10.200000000000003,8
2024-08-14,2024.0,8.0,14.0,경상남도,28.2,23.4,33.9,1,10.5,8
2024-08-15,2024.0,8.0,15.0,경상남도,28.4,24.5,34.1,1,9.600000000000001,6
2024-08-16,2024.0,8.0,16.0,경상남도,28.3,24.2,33.8,1,9.599999999999998,2
2024-08-17,2024.0,8.0,17.0,경상남도,28.4,24.6,34.1,1,9.5,1
2024-08-18,2024.0,8.0,18.0,경상남도,28.1,24.2,33.3,1,9.099999999999998,2
2024-08-19,2024.0,8.0,19.0,경상남도,28.8,24.3,33.4,1,9.099999999999998,2
2024-08-20,2024.0,8.0,20.0,경상남도,28.2,25.6,32.1,0,6.5,1
2024-08-21,2024.0,8.0,21.0,경상남도,27.9,25.4,31.2,0,5.800000000000001,4
2024-08-22,2024.0,8.0,22.0,경상남도,28.4,26.0,32.0,0,6.0,9
2024-08-23,2024.0,8.0,23.0,경상남도,28.4,24.1,33.4,1,9.299999999999997,6
2024-08-24,2024.0,8.0,24.0,경상남도,28.4,24.4,33.9,1,9.5,11
2024-08-25,2024.0,8.0,25.0,경상남도,28.1,24.4,33.6,1,9.200000000000003,11
2024-08-26,2024.0,8.0,26.0,경상남도,28.1,24.8,32.9,0,8.099999999999998,2
2024-08-27,2024.0,8.0,27.0,경상남도,27.3,24.9,32.1,0,7.200000000000003,1
2024-08-28,2024.0,8.0,28.0,경상남도,26.6,24.1,29.6,0,5.5,0
2024-08-29,2024.0,8.0,29.0,경상남도,28.1,25.0,32.3,0,7.299999999999997,2
2024-08-30,2024.0,8.0,30.0,경상남도,28.9,24.6,34.1,1,9.5,4
2024-08-31,2024.0,8.0,31.0,경상남도,26.9,22.1,33.1,1,11.0,1
2024-09-01,2024.0,9.0,1.0,경상남도,26.7,21.9,32.2,0,10.300000000000004,2
2024-09-02,2024.0,9.0,2.0,경상남도,26.5,22.4,31.5,0,9.100000000000001,2
2024-09-03,2024.0,9.0,3.0,경상남도,25.3,21.8,28.8,0,7.0,0
2024-09-04,2024.0,9.0,4.0,경상남도,24.9,19.6,31.1,0,11.5,1
2024-09-05,2024.0,9.0,5.0,경상남도,26.6,20.1,32.8,0,12.699999999999996,0
2024-09-06,2024.0,9.0,6.0,경상남도,26.3,24.3,30.4,0,6.099999999999998,3
2024-09-07,2024.0,9.0,7.0,경상남도,26.5,24.1,30.8,0,6.699999999999999,1
2024-09-08,2024.0,9.0,8.0,경상남도,27.5,24.5,32.3,0,7.799999999999997,1
2024-09-09,2024.0,9.0,9.0,경상남도,27.8,24.8,32.7,0,7.900000000000002,6
2024-09-10,2024.0,9.0,10.0,경상남도,28.1,23.3,34.1,1,10.8,2
2024-09-11,2024.0,9.0,11.0,경상남도,27.0,25.0,30.8,0,5.800000000000001,1
2024-09-12,2024.0,9.0,12.0,경상남도,27.8,25.3,32.6,0,7.300000000000001,4
2024-09-13,2024.0,9.0,13.0,경상남도,28.3,25.0,33.3,1,8.299999999999997,5
2024-09-14,2024.0,9.0,14.0,경상남도,28.4,24.5,34.3,1,9.799999999999997,5
2024-09-15,2024.0,9.0,15.0,경상남도,28.2,25.2,31.9,0,6.699999999999999,1
2024-09-16,2024.0,9.0,16.0,경상남도,27.4,25.6,30.2,0,4.599999999999998,0
2024-09-17,2024.0,9.0,17.0,경상남도,29.1,25.3,34.8,1,9.499999999999996,5
2024-09-18,2024.0,9.0,18.0,경상남도,29.0,25.7,34.5,1,8.8,1
2024-09-19,2024.0,9.0,19.0,경상남도,28.9,24.6,34.9,1,10.299999999999997,4
2024-09-20,2024.0,9.0,20.0,경상남도,26.3,24.8,28.0,0,3.1999999999999993,1
2024-09-21,2024.0,9.0,21.0,경상남도,23.2,20.9,26.8,0,5.900000000000002,0
2024-09-22,2024.0,9.0,22.0,경상남도,21.8,20.0,24.3,0,4.300000000000001,1
2024-09-23,2024.0,9.0,23.0,경상남도,20.5,16.3,25.0,0,8.7,0
2024-09-24,2024.0,9.0,24.0,경상남도,20.6,15.5,26.6,0,11.100000000000001,0
2024-09-25,2024.0,9.0,25.0,경상남도,22.4,17.9,28.6,0,10.700000000000003,1
2024-09-26,2024.0,9.0,26.0,경상남도,23.4,18.7,29.4,0,10.7,0
2024-09-27,2024.0,9.0,27.0,경상남도,23.7,20.1,29.5,0,9.399999999999999,2
2024-09-28,2024.0,9.0,28.0,경상남도,23.0,19.8,27.7,0,7.899999999999999,0
2024-09-29,2024.0,9.0,29.0,경상남도,21.9,18.2,26.7,0,8.5,0
2024-09-30,2024.0,9.0,30.0,경상남도,21.3,16.4,28.0,0,11.600000000000001,0
2021-05-20,2021.0,5.0,20.0,세종특별자치시,16.2,15.0,19.0,0,4.0,0
2021-05-21,2021.0,5.0,21.0,세종특별자치시,14.7,12.9,16.5,0,3.5999999999999996,0
2021-05-22,2021.0,5.0,22.0,세종특별자치시,18.0,11.7,25.3,0,13.600000000000001,0
2021-05-23,2021.0,5.0,23.0,세종특별자치시,19.5,12.6,25.8,0,13.200000000000001,0
2021-05-24,2021.0,5.0,24.0,세종특별자치시,19.4,15.3,24.8,0,9.5,0
2021-05-25,2021.0,5.0,25.0,세종특별자치시,15.5,11.4,20.6,0,9.200000000000001,0
2021-05-26,2021.0,5.0,26.0,세종특별자치시,16.6,11.1,22.9,0,11.799999999999999,0
2021-05-27,2021.0,5.0,27.0,세종특별자치시,16.4,12.8,20.6,0,7.800000000000001,0
2021-05-28,2021.0,5.0,28.0,세종특별자치시,14.4,11.2,18.9,0,7.699999999999999,0
2021-05-29,2021.0,5.0,29.0,세종특별자치시,17.8,11.9,23.8,0,11.9,0
2021-05-30,2021.0,5.0,30.0,세종특별자치시,19.3,11.5,27.3,0,15.8,0
2021-05-31,2021.0,5.0,31.0,세종특별자치시,19.1,15.4,25.6,0,10.200000000000001,0
2021-06-01,2021.0,6.0,1.0,세종특별자치시,21.3,16.2,27.2,0,11.0,0
2021-06-02,2021.0,6.0,2.0,세종특별자치시,23.4,17.1,30.0,0,12.899999999999999,0
2021-06-03,2021.0,6.0,3.0,세종특별자치시,17.8,15.3,20.3,0,5.0,0
2021-06-04,2021.0,6.0,4.0,세종특별자치시,18.1,12.3,24.4,0,12.099999999999998,0
2021-06-05,2021.0,6.0,5.0,세종특별자치시,20.9,15.9,26.1,0,10.200000000000001,0
2021-06-06,2021.0,6.0,6.0,세종특별자치시,22.2,18.0,27.3,0,9.3,0
2021-06-07,2021.0,6.0,7.0,세종특별자치시,21.7,15.7,28.3,0,12.600000000000001,0
2021-06-08,2021.0,6.0,8.0,세종특별자치시,23.5,17.3,30.3,0,13.0,0
2021-06-09,2021.0,6.0,9.0,세종특별자치시,25.7,19.0,32.2,0,13.200000000000003,2
2021-06-10,2021.0,6.0,10.0,세종특별자치시,24.6,19.8,30.3,0,10.5,0
2021-06-11,2021.0,6.0,11.0,세종특별자치시,22.6,19.2,27.7,0,8.5,0
2021-06-12,2021.0,6.0,12.0,세종특별자치시,23.8,18.6,30.2,0,11.599999999999998,0
2021-06-13,2021.0,6.0,13.0,세종특별자치시,23.7,20.2,30.4,0,10.2,0
2021-06-14,2021.0,6.0,14.0,세종특별자치시,23.9,19.2,29.5,0,10.3,0
2021-06-15,2021.0,6.0,15.0,세종특별자치시,22.2,21.2,24.2,0,3.0,0
2021-06-16,2021.0,6.0,16.0,세종특별자치시,23.6,20.8,27.1,0,6.300000000000001,0
2021-06-17,2021.0,6.0,17.0,세종특별자치시,21.2,19.4,24.2,0,4.800000000000001,0
2021-06-18,2021.0,6.0,18.0,세종특별자치시,20.6,18.8,23.5,0,4.699999999999999,0
2021-06-19,2021.0,6.0,19.0,세종특별자치시,22.2,18.0,28.6,0,10.600000000000001,0
2021-06-20,2021.0,6.0,20.0,세종특별자치시,23.2,16.7,29.7,0,13.0,0
2021-06-21,2021.0,6.0,21.0,세종특별자치시,23.7,18.7,29.3,0,10.600000000000001,0
2021-06-22,2021.0,6.0,22.0,세종특별자치시,22.7,17.1,27.7,0,10.599999999999998,0
2021-06-23,2021.0,6.0,23.0,세종특별자치시,20.3,18.4,23.5,0,5.100000000000001,0
2021-06-24,2021.0,6.0,24.0,세종특별자치시,22.0,17.8,27.2,0,9.399999999999999,1
2021-06-25,2021.0,6.0,25.0,세종특별자치시,23.3,17.6,29.6,0,12.0,0
2021-06-26,2021.0,6.0,26.0,세종특별자치시,22.4,19.2,26.5,0,7.300000000000001,0
2021-06-27,2021.0,6.0,27.0,세종특별자치시,24.4,18.7,30.4,0,11.7,0
2021-06-28,2021.0,6.0,28.0,세종특별자치시,24.6,21.3,28.9,0,7.599999999999998,0
2021-06-29,2021.0,6.0,29.0,세종특별자치시,23.2,19.7,29.4,0,9.7,0
2021-06-30,2021.0,6.0,30.0,세종특별자치시,24.1,20.0,29.7,0,9.7,0
2021-07-01,2021.0,7.0,1.0,세종특별자치시,25.9,20.5,31.5,0,11.0,0
2021-07-02,2021.0,7.0,2.0,세종특별자치시,26.5,22.0,31.6,0,9.600000000000001,0
2021-07-03,2021.0,7.0,3.0,세종특별자치시,23.0,20.8,26.5,0,5.699999999999999,0
2021-07-04,2021.0,7.0,4.0,세종특별자치시,22.5,20.9,24.0,0,3.1000000000000014,0
2021-07-05,2021.0,7.0,5.0,세종특별자치시,22.1,19.9,26.2,0,6.300000000000001,0
2021-07-06,2021.0,7.0,6.0,세종특별자치시,23.4,20.7,26.3,0,5.600000000000001,0
2021-07-07,2021.0,7.0,7.0,세종특별자치시,25.2,22.8,28.2,0,5.399999999999999,0
2021-07-08,2021.0,7.0,8.0,세종특별자치시,25.4,22.0,31.1,0,9.100000000000001,0
2021-07-09,2021.0,7.0,9.0,세종특별자치시,25.1,22.3,29.8,0,7.5,0
2021-07-10,2021.0,7.0,10.0,세종특별자치시,26.3,22.5,30.3,0,7.800000000000001,0
2021-07-11,2021.0,7.0,11.0,세종특별자치시,25.7,23.4,30.0,0,6.600000000000001,0
2021-07-12,2021.0,7.0,12.0,세종특별자치시,27.3,22.9,33.5,1,10.600000000000001,0
2021-07-13,2021.0,7.0,13.0,세종특별자치시,28.3,24.3,32.8,0,8.499999999999996,1
2021-07-14,2021.0,7.0,14.0,세종특별자치시,28.2,24.1,32.5,0,8.399999999999999,0
2021-07-15,2021.0,7.0,15.0,세종특별자치시,28.4,24.3,34.5,1,10.2,0
2021-07-16,2021.0,7.0,16.0,세종특별자치시,27.1,22.9,33.6,1,10.700000000000003,0
2021-07-17,2021.0,7.0,17.0,세종특별자치시,26.5,22.2,32.0,0,9.8,0
2021-07-18,2021.0,7.0,18.0,세종특별자치시,26.2,22.8,32.5,0,9.7,0
2021-07-19,2021.0,7.0,19.0,세종특별자치시,26.1,22.7,32.2,0,9.500000000000004,0
2021-07-20,2021.0,7.0,20.0,세종특별자치시,26.9,23.5,30.5,0,7.0,0
2021-07-21,2021.0,7.0,21.0,세종특별자치시,28.9,23.1,34.3,1,11.199999999999996,1
2021-07-22,2021.0,7.0,22.0,세종특별자치시,28.5,23.5,33.2,1,9.700000000000003,1
2021-07-23,2021.0,7.0,23.0,세종특별자치시,29.0,24.0,34.3,1,10.299999999999997,1
2021-07-24,2021.0,7.0,24.0,세종특별자치시,29.4,25.0,34.5,1,9.5,1
2021-07-25,2021.0,7.0,25.0,세종특별자치시,28.9,24.8,32.4,0,7.599999999999998,0
2021-07-26,2021.0,7.0,26.0,세종특별자치시,29.1,24.0,34.0,1,10.0,1
2021-07-27,2021.0,7.0,27.0,세종특별자치시,29.3,23.2,34.5,1,11.3,0
2021-07-28,2021.0,7.0,28.0,세종특별자치시,29.3,25.2,34.8,1,9.599999999999998,0
2021-07-29,2021.0,7.0,29.0,세종특별자치시,28.8,24.1,34.1,1,10.0,0
2021-07-30,2021.0,7.0,30.0,세종특별자치시,29.2,24.6,34.4,1,9.799999999999997,2
2021-07-31,2021.0,7.0,31.0,세종특별자치시,28.4,24.9,33.8,1,8.899999999999999,0
2021-08-01,2021.0,8.0,1.0,세종특별자치시,26.0,23.8,30.8,0,7.0,1
2021-08-02,2021.0,8.0,2.0,세종특별자치시,25.4,24.0,28.4,0,4.399999999999999,0
2021-08-03,2021.0,8.0,3.0,세종특별자치시,27.2,24.0,31.1,0,7.100000000000001,0
2021-08-04,2021.0,8.0,4.0,세종특별자치시,28.3,24.0,32.8,0,8.799999999999997,0
2021-08-05,2021.0,8.0,5.0,세종특별자치시,29.0,24.3,34.2,1,9.900000000000002,1
2021-08-06,2021.0,8.0,6.0,세종특별자치시,28.2,24.7,34.5,1,9.8,0
2021-08-07,2021.0,8.0,7.0,세종특별자치시,27.4,22.4,33.4,1,11.0,0
2021-08-08,2021.0,8.0,8.0,세종특별자치시,26.2,23.2,29.8,0,6.600000000000001,0
2021-08-09,2021.0,8.0,9.0,세종특별자치시,27.3,22.1,32.5,0,10.399999999999999,0
2021-08-10,2021.0,8.0,10.0,세종특별자치시,26.5,23.0,32.0,0,9.0,0
2021-08-11,2021.0,8.0,11.0,세종특별자치시,26.6,22.1,32.7,0,10.600000000000001,1
2021-08-12,2021.0,8.0,12.0,세종특별자치시,26.0,22.5,32.2,0,9.700000000000003,0
2021-08-13,2021.0,8.0,13.0,세종특별자치시,25.8,22.2,29.0,0,6.800000000000001,0
2021-08-14,2021.0,8.0,14.0,세종특별자치시,25.3,22.0,28.8,0,6.800000000000001,0
2021-08-15,2021.0,8.0,15.0,세종특별자치시,26.5,21.9,31.7,0,9.8,0
2021-08-16,2021.0,8.0,16.0,세종특별자치시,26.0,21.8,30.2,0,8.399999999999999,0
2021-08-17,2021.0,8.0,17.0,세종특별자치시,24.9,21.2,29.9,0,8.7,0
2021-08-18,2021.0,8.0,18.0,세종특별자치시,24.0,20.0,29.9,0,9.899999999999999,0
2021-08-19,2021.0,8.0,19.0,세종특별자치시,24.2,20.4,29.4,0,9.0,0
2021-08-20,2021.0,8.0,20.0,세종특별자치시,25.2,20.2,31.5,0,11.3,0
2021-08-21,2021.0,8.0,21.0,세종특별자치시,23.9,22.0,28.7,0,6.699999999999999,0
2021-08-22,2021.0,8.0,22.0,세종특별자치시,24.7,21.9,29.1,0,7.200000000000003,0
2021-08-23,2021.0,8.0,23.0,세종특별자치시,21.9,20.9,23.2,0,2.3000000000000007,0
2021-08-24,2021.0,8.0,24.0,세종특별자치시,23.9,21.1,27.6,0,6.5,0
2021-08-25,2021.0,8.0,25.0,세종특별자치시,22.6,21.0,24.3,0,3.3000000000000007,0
2021-08-26,2021.0,8.0,26.0,세종특별자치시,24.7,21.4,28.7,0,7.300000000000001,0
2021-08-27,2021.0,8.0,27.0,세종특별자치시,21.4,19.6,24.3,0,4.699999999999999,0
2021-08-28,2021.0,8.0,28.0,세종특별자치시,22.0,19.3,25.2,0,5.899999999999999,0
2021-08-29,2021.0,8.0,29.0,세종특별자치시,21.7,18.6,26.6,0,8.0,0
2021-08-30,2021.0,8.0,30.0,세종특별자치시,22.2,19.6,24.9,0,5.299999999999997,0
2021-08-31,2021.0,8.0,31.0,세종특별자치시,22.6,20.4,26.3,0,5.900000000000002,0
2021-09-01,2021.0,9.0,1.0,세종특별자치시,23.1,21.2,25.0,0,3.8000000000000007,0
2021-09-02,2021.0,9.0,2.0,세종특별자치시,22.9,20.7,25.9,0,5.199999999999999,0
2021-09-03,2021.0,9.0,3.0,세종특별자치시,23.2,19.0,27.7,0,8.7,0
2021-09-04,2021.0,9.0,4.0,세종특별자치시,22.8,18.0,27.8,0,9.8,0
2021-09-05,2021.0,9.0,5.0,세종특별자치시,21.7,18.2,24.5,0,6.300000000000001,0
2021-09-06,2021.0,9.0,6.0,세종특별자치시,20.5,18.0,23.5,0,5.5,0
2021-09-07,2021.0,9.0,7.0,세종특별자치시,20.6,18.2,24.2,0,6.0,0
2021-09-08,2021.0,9.0,8.0,세종특별자치시,21.8,18.6,26.9,0,8.299999999999997,0
2021-09-09,2021.0,9.0,9.0,세종특별자치시,21.6,16.9,28.0,0,11.100000000000001,0
2021-09-10,2021.0,9.0,10.0,세종특별자치시,22.5,19.0,28.0,0,9.0,0
2021-09-11,2021.0,9.0,11.0,세종특별자치시,22.9,18.5,29.4,0,10.899999999999999,0
2021-09-12,2021.0,9.0,12.0,세종특별자치시,22.8,18.8,28.8,0,10.0,0
2021-09-13,2021.0,9.0,13.0,세종특별자치시,23.7,20.8,27.9,0,7.099999999999998,0
2021-09-14,2021.0,9.0,14.0,세종특별자치시,22.4,19.3,25.7,0,6.399999999999999,0
2021-09-15,2021.0,9.0,15.0,세종특별자치시,22.9,17.9,28.3,0,10.400000000000002,0
2021-09-16,2021.0,9.0,16.0,세종특별자치시,22.3,17.0,26.4,0,9.399999999999999,0
2021-09-17,2021.0,9.0,17.0,세종특별자치시,19.9,17.9,22.7,0,4.800000000000001,0
2021-09-18,2021.0,9.0,18.0,세종특별자치시,21.8,15.9,28.0,0,12.1,0
2021-09-19,2021.0,9.0,19.0,세종특별자치시,22.3,18.0,27.9,0,9.899999999999999,0
2021-09-20,2021.0,9.0,20.0,세종특별자치시,23.0,17.9,27.4,0,9.5,0
2021-09-21,2021.0,9.0,21.0,세종특별자치시,22.1,20.0,26.0,0,6.0,0
2021-09-22,2021.0,9.0,22.0,세종특별자치시,21.4,17.1,27.2,0,10.099999999999998,0
2021-09-23,2021.0,9.0,23.0,세종특별자치시,19.9,15.0,25.5,0,10.5,0
2021-09-24,2021.0,9.0,24.0,세종특별자치시,20.6,14.4,26.6,0,12.200000000000001,0
2021-09-25,2021.0,9.0,25.0,세종특별자치시,20.8,17.2,24.2,0,7.0,0
2021-09-26,2021.0,9.0,26.0,세종특별자치시,21.0,16.9,25.2,0,8.3,0
2021-09-27,2021.0,9.0,27.0,세종특별자치시,21.6,18.2,26.7,0,8.5,0
2021-09-28,2021.0,9.0,28.0,세종특별자치시,21.1,19.7,25.1,0,5.400000000000002,0
2021-09-29,2021.0,9.0,29.0,세종특별자치시,21.0,19.2,23.1,0,3.900000000000002,0
2021-09-30,2021.0,9.0,30.0,세종특별자치시,21.0,17.4,27.3,0,9.900000000000002,0
2022-05-20,2022.0,5.0,20.0,세종특별자치시,19.6,13.0,27.1,0,14.100000000000001,0
2022-05-21,2022.0,5.0,21.0,세종특별자치시,19.6,13.5,26.8,0,13.3,0
2022-05-22,2022.0,5.0,22.0,세종특별자치시,20.2,14.0,28.0,0,14.0,0
2022-05-23,2022.0,5.0,23.0,세종특별자치시,21.8,15.4,29.8,0,14.4,0
2022-05-24,2022.0,5.0,24.0,세종특별자치시,21.9,13.7,30.0,0,16.3,0
2022-05-25,2022.0,5.0,25.0,세종특별자치시,21.0,14.3,28.4,0,14.099999999999998,0
2022-05-26,2022.0,5.0,26.0,세종특별자치시,18.5,12.2,25.1,0,12.900000000000002,0
2022-05-27,2022.0,5.0,27.0,세종특별자치시,20.4,15.4,26.6,0,11.200000000000001,0
2022-05-28,2022.0,5.0,28.0,세종특별자치시,22.1,14.5,29.1,0,14.600000000000001,0
2022-05-29,2022.0,5.0,29.0,세종특별자치시,22.5,15.3,29.2,0,13.899999999999999,0
2022-05-30,2022.0,5.0,30.0,세종특별자치시,20.7,17.4,26.0,0,8.600000000000001,0
2022-05-31,2022.0,5.0,31.0,세종특별자치시,19.8,11.2,27.7,0,16.5,0
2022-06-01,2022.0,6.0,1.0,세종특별자치시,22.0,13.8,30.3,0,16.5,0
2022-06-02,2022.0,6.0,2.0,세종특별자치시,21.0,12.6,29.1,0,16.5,0
2022-06-03,2022.0,6.0,3.0,세종특별자치시,23.8,17.3,31.6,0,14.3,0
2022-06-04,2022.0,6.0,4.0,세종특별자치시,24.4,19.0,30.3,0,11.3,0
2022-06-05,2022.0,6.0,5.0,세종특별자치시,18.6,16.6,23.7,0,7.099999999999998,0
2022-06-06,2022.0,6.0,6.0,세종특별자치시,18.9,16.1,23.0,0,6.899999999999999,0
2022-06-07,2022.0,6.0,7.0,세종특별자치시,17.0,14.1,20.9,0,6.799999999999999,0
2022-06-08,2022.0,6.0,8.0,세종특별자치시,19.9,14.5,26.0,0,11.5,0
2022-06-09,2022.0,6.0,9.0,세종특별자치시,21.1,17.2,27.2,0,10.0,0
2022-06-10,2022.0,6.0,10.0,세종특별자치시,22.9,16.4,29.1,0,12.700000000000003,0
2022-06-11,2022.0,6.0,11.0,세종특별자치시,23.8,17.5,30.8,0,13.3,0
2022-06-12,2022.0,6.0,12.0,세종특별자치시,23.7,18.3,29.5,0,11.2,0
2022-06-13,2022.0,6.0,13.0,세종특별자치시,22.9,19.3,27.4,0,8.099999999999998,0
2022-06-14,2022.0,6.0,14.0,세종특별자치시,18.1,15.7,21.7,0,6.0,0
2022-06-15,2022.0,6.0,15.0,세종특별자치시,19.0,14.9,25.4,0,10.499999999999998,0
2022-06-16,2022.0,6.0,16.0,세종특별자치시,20.8,17.5,26.4,0,8.899999999999999,0
2022-06-17,2022.0,6.0,17.0,세종특별자치시,22.3,16.1,27.5,0,11.399999999999999,0
2022-06-18,2022.0,6.0,18.0,세종특별자치시,23.9,20.8,28.2,0,7.399999999999999,0
2022-06-19,2022.0,6.0,19.0,세종특별자치시,24.3,20.3,28.4,0,8.099999999999998,0
2022-06-20,2022.0,6.0,20.0,세종특별자치시,26.1,21.2,32.3,0,11.099999999999998,0
2022-06-21,2022.0,6.0,21.0,세종특별자치시,27.0,20.6,35.1,1,14.5,1
2022-06-22,2022.0,6.0,22.0,세종특별자치시,26.3,21.4,33.2,1,11.800000000000004,1
2022-06-23,2022.0,6.0,23.0,세종특별자치시,24.2,20.7,30.2,0,9.5,0
2022-06-24,2022.0,6.0,24.0,세종특별자치시,24.0,22.3,28.2,0,5.899999999999999,0
2022-06-25,2022.0,6.0,25.0,세종특별자치시,26.9,22.0,32.7,0,10.700000000000003,0
2022-06-26,2022.0,6.0,26.0,세종특별자치시,27.2,24.1,30.5,0,6.399999999999999,0
2022-06-27,2022.0,6.0,27.0,세종특별자치시,27.9,25.1,30.3,0,5.199999999999999,0
2022-06-28,2022.0,6.0,28.0,세종특별자치시,29.1,27.3,31.3,0,4.0,0
2022-06-29,2022.0,6.0,29.0,세종특별자치시,26.2,24.1,29.2,0,5.099999999999998,0
2022-06-30,2022.0,6.0,30.0,세종특별자치시,26.4,24.4,30.4,0,6.0,0
2022-07-01,2022.0,7.0,1.0,세종특별자치시,28.0,23.0,33.1,1,10.100000000000001,0
2022-07-02,2022.0,7.0,2.0,세종특별자치시,28.7,23.0,34.0,1,11.0,6
2022-07-03,2022.0,7.0,3.0,세종특별자치시,27.6,22.3,34.3,1,11.999999999999996,2
2022-07-04,2022.0,7.0,4.0,세종특별자치시,27.1,22.7,33.4,1,10.7,1
2022-07-05,2022.0,7.0,5.0,세종특별자치시,27.6,23.8,33.7,1,9.900000000000002,0
2022-07-06,2022.0,7.0,6.0,세종특별자치시,29.2,24.8,34.6,1,9.8,0
2022-07-07,2022.0,7.0,7.0,세종특별자치시,28.3,25.7,33.0,1,7.300000000000001,1
2022-07-08,2022.0,7.0,8.0,세종특별자치시,26.9,23.3,31.2,0,7.899999999999999,2
2022-07-09,2022.0,7.0,9.0,세종특별자치시,25.7,21.9,29.8,0,7.900000000000002,1
2022-07-10,2022.0,7.0,10.0,세종특별자치시,27.5,22.9,33.9,1,11.0,0
2022-07-11,2022.0,7.0,11.0,세종특별자치시,24.5,22.9,27.6,0,4.700000000000003,0
2022-07-12,2022.0,7.0,12.0,세종특별자치시,26.6,23.4,29.9,0,6.5,0
2022-07-13,2022.0,7.0,13.0,세종특별자치시,24.9,23.9,26.5,0,2.6000000000000014,0
2022-07-14,2022.0,7.0,14.0,세종특별자치시,26.0,23.1,30.0,0,6.899999999999999,0
2022-07-15,2022.0,7.0,15.0,세종특별자치시,25.4,21.3,30.4,0,9.099999999999998,0
2022-07-16,2022.0,7.0,16.0,세종특별자치시,25.5,21.1,30.5,0,9.399999999999999,0
2022-07-17,2022.0,7.0,17.0,세종특별자치시,25.4,20.6,30.1,0,9.5,0
2022-07-18,2022.0,7.0,18.0,세종특별자치시,22.3,21.1,24.7,0,3.599999999999998,0
2022-07-19,2022.0,7.0,19.0,세종특별자치시,24.5,20.3,30.7,0,10.399999999999999,0
2022-07-20,2022.0,7.0,20.0,세종특별자치시,26.9,22.4,32.2,0,9.800000000000004,0
2022-07-21,2022.0,7.0,21.0,세종특별자치시,23.6,22.5,25.6,0,3.1000000000000014,0
2022-07-22,2022.0,7.0,22.0,세종특별자치시,24.9,21.6,29.8,0,8.2,0
2022-07-23,2022.0,7.0,23.0,세종특별자치시,24.2,21.1,28.1,0,7.0,0
2022-07-24,2022.0,7.0,24.0,세종특별자치시,24.1,22.3,26.1,0,3.8000000000000007,0
2022-07-25,2022.0,7.0,25.0,세종특별자치시,26.7,23.4,31.6,0,8.200000000000003,1
2022-07-26,2022.0,7.0,26.0,세종특별자치시,27.7,22.2,33.4,1,11.2,0
2022-07-27,2022.0,7.0,27.0,세종특별자치시,27.5,24.7,30.9,0,6.199999999999999,0
2022-07-28,2022.0,7.0,28.0,세종특별자치시,27.0,23.4,33.0,1,9.600000000000001,2
2022-07-29,2022.0,7.0,29.0,세종특별자치시,29.7,24.3,34.5,1,10.2,1
2022-07-30,2022.0,7.0,30.0,세종특별자치시,28.9,25.4,32.5,0,7.100000000000001,0
2022-07-31,2022.0,7.0,31.0,세종특별자치시,26.0,24.9,28.0,0,3.1000000000000014,1
2022-08-01,2022.0,8.0,1.0,세종특별자치시,27.4,24.8,32.4,0,7.599999999999998,0
2022-08-02,2022.0,8.0,2.0,세종특별자치시,27.4,25.5,31.0,0,5.5,0
2022-08-03,2022.0,8.0,3.0,세종특별자치시,28.6,25.6,32.8,0,7.199999999999996,0
2022-08-04,2022.0,8.0,4.0,세종특별자치시,28.3,24.7,33.2,1,8.500000000000004,2
2022-08-05,2022.0,8.0,5.0,세종특별자치시,28.4,25.5,32.6,0,7.100000000000001,0
2022-08-06,2022.0,8.0,6.0,세종특별자치시,28.8,25.5,33.4,1,7.899999999999999,1
